episode_reward
-564.099792
-687.011292
-457.000702
-364.067078
-581.861084
-550.363098
-367.069946
-424.583862
-569.959595
-576.017883
-355.608398
-697.137390
-702.392517
-370.727356
-385.419403
-454.781250
-571.603333
-453.227875
-579.508545
-454.991760
-580.165161
-688.998474
-691.274292
-437.792206
-418.937805
-433.174194
-578.573730
-450.777008
-432.987122
-369.933868
-590.627075
-718.595764
-435.484497
-568.248352
-580.833435
-459.465332
-469.285339
-425.419373
-558.474548
-599.809937
-725.776489
-582.814575
-382.480896
-584.979797
-466.243958
-371.462280
-367.503815
-714.518372
-586.936279
-617.593079
-592.715149
-740.285583
-449.170868
-475.986694
-739.122925
-733.645447
-477.376984
-577.463318
-352.694397
-737.211487
-449.803833
-576.990173
-711.133484
-738.192810
-366.309570
-359.384003
-592.358704
-455.339996
-451.849518
-715.658386
-743.983459
-482.189545
-716.181824
-580.495605
-720.616394
-454.734192
-594.502808
-592.283630
-621.433044
-456.593475
-455.107880
-593.444458
-594.898071
-591.375122
-453.872681
-574.259216
-575.276306
-359.402252
-741.723572
-450.043823
-716.184021
-484.472412
-574.834229
-484.814148
-356.419281
-353.258209
-591.187561
-575.105103
-451.483826
-360.705109
-488.014221
-580.411560
-621.204895
-359.656097
-360.893097
-453.432861
-450.225494
-360.366241
-483.174377
-711.820496
-478.463562
-365.264282
-622.420471
-447.212006
-449.580719
-619.704895
-447.526489
-708.184326
-451.484924
-590.247375
-711.052551
-572.147827
-575.429504
-589.466614
-741.946167
-448.288116
-708.533142
-619.605347
-614.987915
-481.881317
-618.431641
-362.403381
-359.898621
-480.996368
-572.114258
-361.522400
-445.584076
-478.018799
-474.273895
-447.796722
-735.460510
-439.994293
-612.722717
-610.277954
-359.937378
-475.347107
-606.562561
-579.858826
-572.189087
-427.369263
-428.638184
-432.233795
-702.981140
-436.646240
-556.982178
-433.527771
-434.335205
-470.145966
-727.696899
-486.259430
-473.844788
-731.237061
-699.890747
-600.713379
-604.185608
-549.931824
-442.958221
-601.291809
-427.337585
-581.862122
-576.468567
-459.046417
-466.575043
-726.071533
-548.339661
-552.771057
-613.791687
-466.258881
-575.245667
-602.500366
-458.187683
-558.861633
-603.017944
-438.783752
-488.835266
-538.703979
-558.365601
-441.099915
-446.859131
-447.509613
-703.833130
-789.239563
-813.583923
-868.302612
-691.813354
-981.804016
-877.245789
-735.231689
-826.128967
-920.398010
-680.793457
-712.314880
-649.657715
-530.923218
-513.304443
-746.434631
-672.349304
-578.892029
-859.140930
-789.481262
-731.652405
-685.581665
-720.221130
-692.735291
-682.402710
-574.373718
-609.892822
-743.861633
-718.340332
-730.411926
-835.703735
-728.832336
-834.963867
-724.526794
-777.463196
-774.421936
-848.836548
-576.576294
-713.625244
-737.679321
-743.029480
-523.104797
-636.310791
-712.194885
-635.759399
-516.985107
-737.260559
-656.673340
-709.816528
-763.305786
-541.872864
-541.348633
-508.033661
-702.899536
-784.130127
-531.386475
-852.715393
-571.571228
-806.952026
-730.866882
-605.275146
-563.346985
-829.745361
-645.963501
-583.937927
-766.302246
-860.943420
-734.428162
-830.311890
-653.602234
-532.317993
-685.594849
-737.396790
-855.969177
-670.984558
-851.954102
-659.369019
-606.259705
-720.805542
-745.652710
-601.477539
-590.181458
-629.270691
-853.461548
-541.509460
-616.570251
-526.826355
-678.317566
-746.359619
-689.785828
-594.367493
-751.326538
-719.548462
-504.360748
-872.226685
-845.269653
-562.773010
-636.713806
-756.455750
-692.340210
-643.672729
-700.193970
-578.706299
-716.433838
-758.236450
-506.568390
-818.054504
-752.694946
-786.416382
-545.196960
-866.946228
-847.388245
-600.373901
-585.759338
-698.037476
-549.342712
-854.080750
-527.201050
-679.994385
-552.627380
-827.213196
-834.242188
-730.324463
-590.227356
-668.728149
-514.873291
-719.396729
-641.255371
-576.874817
-730.803101
-564.229553
-814.771790
-728.166931
-828.687744
-675.686584
-733.353455
-848.398560
-675.543518
-834.374451
-554.867371
-534.757751
-552.557373
-526.163330
-584.312622
-769.781982
-720.035156
-664.477600
-736.258728
-669.517334
-539.403259
-547.215820
-701.618652
-737.381958
-738.661987
-788.698486
-611.991211
-812.621277
-824.568909
-706.377197
-809.698181
-745.314453
-743.180908
-698.381531
-525.099670
-737.454468
-733.521851
-814.255188
-756.601990
-712.134338
-863.088562
-578.019287
-747.323547
-731.189392
-545.921448
-853.923828
-685.697937
-641.605652
-716.591736
-703.640076
-555.134460
-573.756348
-694.157593
-766.158813
-529.140015
-638.051392
-729.763855
-790.618958
-785.663208
-582.866882
-708.540161
-709.258606
-518.834595
-582.378174
-753.859192
-831.566040
-821.580811
-568.777039
-597.961609
-609.137329
-756.696777
-502.695160
-684.707947
-698.135925
-566.229614
-699.322083
-849.905823
-849.459351
-557.291565
-865.297546
-863.426758
-556.571228
-573.449036
-867.180054
-715.309143
-791.453186
-723.260559
-804.497498
-727.886108
-841.588562
-721.842285
-743.766418
-839.097351
-708.800659
-545.921509
-788.427734
-847.398499
-727.093567
-853.871948
-853.087524
-747.529602
-647.030579
-675.207336
-892.073364
-842.084412
-756.709106
-559.892273
-845.517700
-603.874390
-537.533691
-730.411438
-750.693970
-746.923584
-557.916443
-829.875000
-698.833679
-732.651306
-773.273621
-589.637634
-764.167114
-838.104675
-642.517700
-787.751709
-829.121643
-814.431335
-673.951416
-718.956909
-582.343384
-577.390198
-752.189026
-613.380127
-632.559204
-878.288025
-696.751526
-837.078064
-741.368530
-610.735840
-746.503784
-721.833008
-611.105408
-827.396301
-860.463867
-727.190552
-673.874146
-843.897461
-761.629578
-734.648926
-519.820557
-700.311829
-762.881348
-743.247742
-762.916809
-678.283997
-901.459412
-827.436279
-589.148376
-839.259155
-839.238708
-517.179504
-826.327942
-755.115479
-833.400330
-596.934387
-755.674805
-760.070190
-812.823792
-578.301697
-543.100403
-826.762878
-766.986145
-537.117004
-821.124939
-728.613403
-824.491150
-695.148804
-753.693115
-589.069153
-882.967468
-760.203491
-713.480835
-584.745972
-537.272827
-702.522461
-878.267822
-611.914551
-546.390625
-906.056641
-662.437988
-830.605347
-746.940613
-882.263306
-692.051880
-527.430664
-811.699829
-813.580322
-735.732361
-846.564636
-836.882690
-746.952881
-632.703735
-557.461182
-560.811523
-701.919800
-713.742188
-773.712585
-541.611511
-831.236694
-635.643494
-737.132690
-572.000610
-646.315735
-620.493164
-788.092346
-549.009583
-652.435669
-847.697327
-868.113953
-818.751709
-840.354126
-828.866760
-594.898315
-556.472351
-680.202942
-833.066772
-758.640381
-627.707947
-754.548340
-596.105530
-843.776733
-834.674500
-775.055664
-835.069885
-530.359253
-686.237549
-547.280945
-684.509460
-595.925232
-746.786011
-673.252258
-542.471313
-866.582825
-803.766602
-684.254761
-830.042358
-680.691895
-611.312500
-727.007935
-754.116760
-852.839172
-892.323853
-783.832886
-799.619690
-612.129761
-547.853455
-781.594543
-561.598877
-827.192383
-622.847229
-756.042358
-794.703796
-672.535522
-591.600769
-710.074646
-485.049988
-541.680542
-595.875000
-529.030212
-568.274109
-554.566406
-796.468079
-877.578003
-718.829529
-781.839417
-567.135315
-805.433594
-590.774963
-514.517212
-531.555664
-587.359436
-674.313171
-802.158875
-849.382629
-785.368591
-542.307617
-525.175110
-605.585999
-697.541687
-715.304871
-838.250000
-692.508118
-741.047363
-790.970093
-808.441528
-659.000549
-903.887085
-562.323792
-732.395996
-746.943909
-598.042786
-799.843811
-833.315125
-545.475830
-624.295898
-572.187378
-534.323486
-717.450012
-628.026550
-867.781738
-716.836365
-671.483887
-668.569946
-536.484558
-769.737976
-711.703552
-708.388916
-888.753784
-647.254211
-839.184753
-856.769409
-831.770691
-796.867798
-864.898376
-734.778748
-659.019653
-544.569702
-863.198303
-539.111633
-850.544128
-708.184204
-822.518738
-647.340332
-816.642456
-523.409241
-591.773254
-840.268921
-578.305237
-775.004456
-611.868530
-624.420898
-563.644531
-533.833374
-712.843201
-746.765686
-731.196838
-837.658020
-783.887146
-686.636658
-769.502136
-725.892700
-723.480652
-844.881287
-748.032715
-773.178833
-681.744751
-680.757385
-551.755493
-581.253723
-723.843445
-776.115967
-860.436035
-589.200500
-572.705261
-549.505676
-761.319275
-697.002686
-841.332947
-827.596191
-781.455933
-693.859863
-748.635742
-854.849487
-484.769196
-750.301453
-714.399536
-683.125549
-677.487366
-551.489746
-646.825867
-689.963745
-764.785767
-839.468140
-643.033508
-680.456604
-768.576416
-855.526611
-484.711761
-547.501526
-509.666748
-694.799866
-628.778992
-572.562561
-752.507385
-622.709961
-739.697388
-660.731323
-587.199097
-572.744263
-836.661316
-781.592773
-686.215210
-784.453979
-782.003479
-760.833008
-792.574890
-565.099609
-565.535461
-545.726501
-791.824890
-872.215271
-540.055725
-656.571411
-632.861267
-835.637207
-599.102600
-700.919800
-538.980164
-711.288391
-589.480164
-703.177185
-768.764221
-680.871155
-673.833252
-630.647461
-657.006042
-835.023438
-786.823059
-734.692566
-588.464417
-609.730957
-600.479248
-787.007080
-678.055725
-836.335876
-670.894592
-730.475769
-807.231445
-800.940247
-813.870911
-639.968628
-717.271484
-640.268921
-874.080688
-744.398438
-735.935547
-597.666687
-732.554626
-849.431580
-801.905396
-548.435120
-805.357361
-591.262695
-534.659912
-821.741882
-672.694946
-659.159912
-729.510132
-805.174072
-574.890015
-722.778748
-771.211670
-589.017029
-523.757385
-660.382019
-643.276917
-673.200562
-548.008118
-595.119385
-525.924805
-873.884766
-607.026611
-748.857117
-845.530334
-542.072083
-513.415222
-906.016235
-524.436829
-826.707642
-620.784424
-669.477966
-736.852844
-863.777710
-851.455994
-521.059387
-581.111145
-789.918823
-682.312683
-868.877380
-550.052368
-727.313843
-690.985901
-881.675659
-697.623962
-781.561279
-543.258606
-684.346008
-668.989075
-650.363342
-584.058044
-541.956604
-786.507812
-852.428162
-587.643372
-585.094360
-702.447998
-613.822021
-830.256042
-828.036682
-677.912048
-638.838867
-718.611755
-552.546631
-588.800598
-659.218018
-641.548767
-715.471313
-889.389587
-831.512695
-559.219788
-544.518005
-647.352539
-555.523010
-553.129028
-792.345154
-709.694824
-768.958923
-548.896667
-756.932068
-571.486694
-713.336060
-719.524841
-625.850342
-798.423889
-632.541443
-574.935364
-730.574585
-602.869812
-528.892212
-669.360535
-758.659119
-837.426880
-781.236023
-614.749512
-734.610413
-565.567078
-669.585876
-839.834412
-780.971252
-768.096313
-685.069641
-817.243530
-814.358154
-720.900330
-540.275513
-586.149963
-797.094727
-699.259216
-769.073181
-723.612854
-623.928833
-770.888062
-762.641296
-506.290405
-560.130981
-845.364136
-754.841980
-564.731934
-483.368835
-733.314758
-719.679260
-826.051880
-555.589783
-631.008972
-840.773804
-710.363525
-651.214600
-514.854553
-741.010132
-563.707153
-621.092468
-810.386597
-746.016724
-754.531677
-844.405579
-516.649841
-772.255554
-799.367310
-731.231934
-602.492126
-725.394531
-614.420776
-673.744324
-860.392578
-523.169067
-842.280151
-718.092407
-758.700562
-758.452393
-594.526123
-555.899475
-756.776611
-747.605408
-861.129211
-757.530334
-714.414185
-616.478027
-639.012695
-748.553650
-699.401428
-683.693848
-836.424072
-703.131592
-710.006409
-876.724365
-857.182129
-744.884705
-740.247620
-667.242798
-625.568970
-826.454102
-834.054565
-636.845947
-765.841736
-859.278442
-586.414307
-659.093628
-671.736511
-572.572327
-841.467834
-739.702759
-733.843811
-655.989929
-648.430542
-738.180481
-700.142883
-773.707336
-881.444824
-819.614563
-724.457520
-682.603882
-531.290466
-808.520264
-720.109009
-732.607788
-694.163208
-854.741089
-755.894775
-707.558960
-578.716797
-755.001465
-675.896606
-650.878235
-739.108582
-491.619476
-699.128601
-860.197754
-524.045471
-844.517334
-817.439026
-640.436279
-799.840881
-799.240906
-736.987244
-589.987244
-642.611755
-552.271240
-817.619263
-830.398315
-663.482910
-697.341797
-810.097778
-564.803955
-889.381531
-560.252441
-680.692383
-626.988770
-672.349609
-856.801941
-782.470337
-524.334167
-727.547607
-613.378906
-792.482239
-610.329224
-520.203918
-842.872681
-598.154480
-630.787598
-590.242554
-872.628723
-685.514587
-672.663696
-654.721863
-472.823456
-675.911133
-651.599121
-627.727295
-536.712585
-638.847290
-807.663879
-827.071350
-483.547363
-768.879578
-559.722534
-711.528137
-504.609589
-568.399963
-696.460815
-766.456482
-745.970093
-836.350037
-805.951233
-563.933838
-879.755493
-835.575317
-667.373901
-876.713440
-703.970093
-535.730164
-781.655151
-685.718323
-541.865051
-553.816589
-687.977173
-514.884705
-572.198914
-593.270691
-697.429565
-732.525391
-822.229248
-600.135437
-870.570801
-704.669922
-622.961243
-769.671326
-517.750793
-649.421509
-641.486755
-689.293030
-716.781433
-737.340027
-692.440125
-561.635803
-816.247009
-787.821350
-695.302063
-831.639648
-859.695068
-579.321411
-677.079346
-722.913452
-738.193176
-797.294739
-874.394104
-840.299927
-682.518738
-775.712036
-740.242859
-773.874023
-825.573853
-839.618225
-651.303650
-627.838806
-626.555237
-675.867554
-559.888062
-854.994934
-611.449097
-573.479492
-536.724731
-755.264465
-829.029785
-568.634521
-767.796692
-850.849426
-584.979004
-542.294800
-532.694092
-837.322327
-688.195984
-874.510620
-651.742981
-574.022766
-837.085388
-523.974365
-556.692627
-634.924011
-839.170227
-599.325928
-731.685669
-814.058655
-840.735413
-854.696899
-859.080322
-673.940491
-802.451599
-555.910217
-495.617065
-599.197327
-864.433960
-814.898071
-675.616577
-664.202576
-816.600342
-840.284851
-737.664062
-833.557068
-646.235046
-540.018860
-855.528137
-501.178619
-604.615906
-539.623779
-718.216431
-528.911804
-612.750793
-779.614685
-728.112061
-837.749390
-741.646545
-687.007935
-664.227966
-552.434448
-561.583618
-515.262939
-705.249207
-868.963257
-824.307251
-599.246704
-539.038696
-800.859497
-616.890747
-518.624756
-767.570801
-857.513306
-712.685242
-581.457520
-789.064270
-736.931030
-883.632690
-541.031006
-539.299988
-819.827759
-823.298889
-868.268250
-644.664246
-505.981873
-825.479553
-508.872375
-552.240784
-680.136658
-548.019958
-867.036133
-786.523682
-682.461487
-742.535767
-751.520935
-630.459229
-755.057251
-648.127869
-700.354431
-563.720764
-524.861816
-759.006287
-756.516113
-799.574219
-834.216187
-621.368347
-832.929688
-532.158569
-808.395264
-768.031616
-815.688965
-760.510803
-538.156921
-767.651550
-728.183289
-737.280640
-664.621338
-599.263306
-558.007446
-711.749512
-712.646545
-661.905762
-739.943298
-746.689575
-776.976196
-528.423767
-533.813904
-757.680969
-625.297668
-817.023926
-824.961243
-728.476074
-697.948792
-840.428528
-522.634583
-878.429871
-629.878662
-869.070557
-613.646301
-840.312378
-715.759766
-579.684265
-768.665405
-540.771729
-735.089233
-521.258728
-748.073486
-694.849304
-622.522461
-666.819397
-837.251282
-759.047791
-550.262146
-838.794006
-806.087769
-778.129944
-553.912048
-732.556763
-700.273987
-524.235229
-769.605408
-629.054688
-611.362671
-725.626343
-723.404175
-839.279297
-765.064819
-612.004089
-803.894287
-766.499817
-609.832642
-603.233154
-684.006409
-795.124451
-567.920593
-707.576538
-670.342712
-678.024231
-602.312012
-863.141235
-535.718689
-840.598083
-857.701172
-549.788513
-533.585144
-846.421753
-636.127869
-626.717773
-728.714111
-728.576599
-560.483398
-765.563293
-599.540710
-739.959229
-862.706421
-567.654968
-606.488892
-608.942078
-685.415588
-574.440796
-543.804260
-542.892578
-635.315247
-609.730713
-750.494995
-658.336548
-718.443359
-761.653748
-522.636169
-742.609131
-820.577759
-788.800659
-638.117676
-652.465393
-776.897766
-721.318115
-541.108093
-604.950256
-549.441711
-661.180847
-544.083679
-862.911560
-646.420593
-563.004944
-597.639526
-740.093079
-827.968384
-611.137756
-834.080994
-745.613403
-841.243958
-579.681152
-717.474182
-650.692444
-834.801758
-563.224609
-721.880432
-620.794312
-785.509460
-779.164124
-749.931946
-675.497314
-537.461853
-697.506775
-587.984863
-705.207520
-850.347839
-658.097473
-631.364441
-616.023926
-833.994934
-584.030151
-767.035828
-699.265259
-565.028503
-575.537048
-548.589600
-710.411133
-867.319153
-741.955872
-747.691223
-809.609802
-535.220032
-748.358643
-792.197266
-839.984131
-551.046692
-541.364380
-759.138733
-871.219849
-532.836121
-828.749329
-555.763123
-734.669617
-731.720337
-866.985413
-737.859436
-735.199036
-750.680908
-727.741699
-731.962219
-690.884949
-566.024841
-523.440857
-771.012939
-529.974121
-737.824402
-845.725830
-706.646118
-583.044922
-555.064514
-746.679932
-807.900696
-535.324341
-844.255066
-757.780945
-856.796814
-711.748413
-662.811523
-689.962891
-761.819519
-558.244446
-608.007751
-530.922791
-710.474854
-875.531799
-773.548828
-656.766357
-770.885437
-652.141968
-830.869751
-572.870483
-740.610962
-694.533630
-823.635681
-679.549500
-574.476624
-684.550659
-834.483643
-666.098206
-745.466553
